"nombre","telefono","correo","estrellas","opiniones","pagina_web","clasificacion_sitio","anio_sitio","es_lead","categoria","direccion","zona","maps_url"
"Importadora Camurarepuestos Cia. Ltda.","098 792 0559","","4.3","74","https://www.camurarepuestos.com/","sitio_propio","","false","Tienda de repuestos para automóviles","Av. 6 de Diciembre N50-08, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Importadora+Camurarepuestos+Cia.+Ltda./data=!4m7!3m6!1s0x91d58f8d3d468647:0x8936c319eb29c035!8m2!3d-0.1452578!4d-78.4746247!16s%2Fg%2F11sz7qzvk7!19sChIJR4ZGPY2P1ZERNcAp6xnDNok?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"AUTOREPUESTOS DEL JAPÓN ""ALEXIS CUENCA""","(02) 245-4377","cliente@gurusoluciones.com; autorepuestosjapon@hotmail.com; notificaciones@publicar.com","4.3","390","https://www.paginas-amarillas.com.ec/empresas/autorepuestos-del-japon-alexis-cuenca/quito-30699841?ad=80542097","sitio_propio","2026","false","Tienda de repuestos para automóviles","Av. 6 de Diciembre y Av. El Inca N46-252 y, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/AUTOREPUESTOS+DEL+JAP%C3%93N+%22ALEXIS+CUENCA%22/data=!4m7!3m6!1s0x91d59aa84a27f6a7:0xaa154cc0fcbc2a3d!8m2!3d-0.153578!4d-78.4766603!16s%2Fg%2F11f0l1kh1y!19sChIJp_YnSqia1ZERPSq8_MBMFao?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"AUTOLUJOS Mobile Car Shop","098 422 2097","","4.9","29","","ninguno","","true","Proveedor de alarmas de coche","Carlos Mantilla y Capitán Giovanni Calles Oe7-566 y, 170120 Quito","La Mariscal, Quito","https://www.google.com/maps/place/AUTOLUJOS+Mobile+Car+Shop/data=!4m7!3m6!1s0x91d58f5037b67191:0x723b95a877142036!8m2!3d-0.0981072!4d-78.4450369!16s%2Fg%2F11p0wr442h!19sChIJkXG2N1CP1ZERNiAUd6iVO3I?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Urbancar","098 763 2976","info@urban-car.com; infoseminuevos@urban-car.com; mitaller@urban-car.com","4.1","128","https://urbancarautos.com/","sitio_propio","2024","false","Taller de automóviles","Av. Simón Bolívar, 170133 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Urbancar/data=!4m7!3m6!1s0x91d58f0ab54e2b5d:0x704eb8e93b1a4ec0!8m2!3d-0.1105274!4d-78.458459!16s%2Fg%2F11c6lx85n_!19sChIJXStOtQqP1ZERwE4aO-m4TnA?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Frenos y Frenos","096 300 0346","","4.5","198","http://www.frenosyfrenos.com.ec/","sitio_propio","","true","Tienda de repuestos para coches de carreras","Av del Maestro OE1-252 OE2 Fco, Francisco LLangarima, 170303 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Frenos+y+Frenos/data=!4m7!3m6!1s0x91d5856ee1375b55:0xa432de96ed849fed!8m2!3d-0.1256784!4d-78.4832483!16s%2Fg%2F11bxc56y4q!19sChIJVVs34W6F1ZER7Z-E7ZbeMqQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Castillo Automotriz","098 792 0577","","4.1","49","","ninguno","","true","Tienda de repuestos para automóviles","Av. 6 de Diciembre, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Castillo+Automotriz/data=!4m7!3m6!1s0x91d59005b3b3b4cd:0xea60dd3c81f0afa9!8m2!3d-0.1486048!4d-78.4754298!16s%2Fg%2F11gr39nx73!19sChIJzbSzswWQ1ZERqa_wgTzdYOo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"JAPKOR REPUESTOS","(02) 341-3823","","4.9","15","","ninguno","","true","Tienda de accesorios para automóviles","170103 Quito","La Mariscal, Quito","https://www.google.com/maps/place/JAPKOR+REPUESTOS/data=!4m7!3m6!1s0x91d58542b8be60d5:0x810e442cb7d058f3!8m2!3d-0.1232825!4d-78.5022171!16s%2Fg%2F11fjyvt_gk!19sChIJ1WC-uEKF1ZER81jQtyxEDoE?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"SEMA Ingeniería Automotriz","095 984 8255","","3.8","8","","ninguno","","true","Taller de reparación de automóviles","Jesús del Gran Poder, 170144 Quito","La Mariscal, Quito","https://www.google.com/maps/place/SEMA+Ingenier%C3%ADa+Automotriz/data=!4m7!3m6!1s0x91d58f1d379f294d:0xbf85783ab211ef62!8m2!3d-0.1086798!4d-78.4635372!16s%2Fg%2F11py4sz7yy!19sChIJTSmfNx2P1ZERYu8Rsjp4hb8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Ambacar Galo Plaza","098 855 7898","nombre@email.com","4.2","333","https://www.ambacar.com/","sitio_propio","","false","Concesionario de automóviles","Avenida Galo Plaza N 59 - 155 y Francisco Namiña, 170120 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Ambacar+Galo+Plaza/data=!4m7!3m6!1s0x91d585d908532405:0x108619b679385a53!8m2!3d-0.1277947!4d-78.480373!16s%2Fg%2F11gr429p1x!19sChIJBSRTCNmF1ZERU1o4ebYZhhA?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"R&P Servicio Automotriz","099 752 4776","mario.ramos@rypautomotriz.com; mail@correo.com; mario.ramos@rypservicioautomotriz.com","4.9","56","http://www.rypservicioautomotriz.com/","sitio_propio","","false","Planchista","Av. Galo Plaza Lasso 57-108, 170134 Quito","La Mariscal, Quito","https://www.google.com/maps/place/R%26P+Servicio+Automotriz/data=!4m7!3m6!1s0x91d585a181364931:0xd5d81757e3028311!8m2!3d-0.1325075!4d-78.4813677!16s%2Fg%2F11f3twgbrx!19sChIJMUk2gaGF1ZEREYMC41cX2NU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Land Rover Parts Ecuador","096 230 1680","","4","17","","ninguno","","true","Taller de reparación de automóviles","Pedro Guerrero &, 170133 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Land+Rover+Parts+Ecuador/data=!4m7!3m6!1s0x91d585353c025313:0x4e6e0364814a7ac!8m2!3d-0.1292294!4d-78.4626162!16s%2Fg%2F11g8bvf_wg!19sChIJE1MCPDWF1ZERrKcUSDbg5gQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"DICOMTEK (PERNOS)","(02) 241-0312","ventas@dicomtek.ec","4.6","184","http://dicomtek.net/","sitio_propio","2023","false","Tienda de herramientas","Av. Eloy Alfaro N52-300, 170514 Quito","La Mariscal, Quito","https://www.google.com/maps/place/DICOMTEK+%28PERNOS%29/data=!4m7!3m6!1s0x91d58ff97f29f19f:0x4671c67192aa8b2e!8m2!3d-0.1395419!4d-78.4697735!16s%2Fg%2F11dx8ys302!19sChIJn_Epf_mP1ZERLouqknHGcUY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Importadora Páez - Repuestos Peugeot y Taller de Servicios Peugeot y Citroen","098 808 2853","","4.3","90","","ninguno","","true","Tienda de repuestos para automóviles","De los Fresnos E8-93 y, 170513 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Importadora+P%C3%A1ez+-+Repuestos+Peugeot+y+Taller+de+Servicios+Peugeot+y+Citroen/data=!4m7!3m6!1s0x91d58ff630d997e7:0xea225681fc6af7d2!8m2!3d-0.1341724!4d-78.4732088!16s%2Fg%2F11c44qw3bp!19sChIJ55fZMPaP1ZER0vdq_IFWIuo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Tool Car Equipamiento Automotriz","099 173 3558","toolcar_ec@outlook.com","4.8","30","http://www.toolcarec.com/","sitio_propio","2024","false","Tienda de herramientas","Centro Comercial Las Violestas, La Prensa, y y Pablo Picasso N70-121, LOCAL #10, 170301 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Tool+Car+Equipamiento+Automotriz/data=!4m7!3m6!1s0x91d59b4c01e8dc4d:0x884a6cac199584bc!8m2!3d-0.1081709!4d-78.4930705!16s%2Fg%2F11jclc3hj5!19sChIJTdzoAUyb1ZERvISVGaxsSog?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Soluciones Automotrices","096 121 4730","","3.5","28","http://www.facebook.com/solautomotrices/","solo_red_social","","true","Tienda de repuestos para automóviles","Av. 6 de Diciembre 77-91 y, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Soluciones+Automotrices/data=!4m7!3m6!1s0x91d59aaa1a208583:0x9aa33f3a3494829b!8m2!3d-0.1510644!4d-78.4764003!16s%2Fg%2F11fdx8kplh!19sChIJg4UgGqqa1ZERm4KUNDo_o5o?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"FILTROCORP S.A.","241-6771","servicioalclientegye@filtrocorp.com; seleccion@filtrocorp.com","4.4","179","http://filtrocorp.com/","sitio_propio","2023","false","Tienda de repuestos para automóviles","De Los Arupos E3- Y, 170144 Quito","La Mariscal, Quito","https://www.google.com/maps/place/FILTROCORP+S.A./data=!4m7!3m6!1s0x91d58f8086457837:0xdc571d31f000b315!8m2!3d-0.1123978!4d-78.4747607!16s%2Fg%2F11c311g_7t!19sChIJN3hFhoCP1ZERFbMA8DEdV9w?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"MACTELL SERVICIO AUTOMOTRIZ","229-3210","","4.8","32","https://oneclic.app/mactell-servicio-automotriz","sitio_propio","","false","Taller mecánico","Sabanilla N13-80, y, 170103 Quito","La Mariscal, Quito","https://www.google.com/maps/place/MACTELL+SERVICIO+AUTOMOTRIZ/data=!4m7!3m6!1s0x91d585d52b49917b:0x96d27afefaa021c5!8m2!3d-0.1216101!4d-78.4993838!16s%2Fg%2F11gslq9njz!19sChIJe5FJK9WF1ZERxSGg-v560pY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Freisacar","099 621 9864","comercial@freisacar.com.ec","4.5","437","http://www.freisacar.com.ec/","sitio_propio","2022","false","Tienda de repuestos para automóviles","C. de Las Hortencias E9-3, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Freisacar/data=!4m7!3m6!1s0x91d59aaa82e57cb5:0x2da4513d2b58059!8m2!3d-0.1483588!4d-78.4750668!16s%2Fg%2F11cr_slczq!19sChIJtXzlgqqa1ZERWYC10hNF2gI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Mecanica Automotriz a Diesel, Repuestos Thermo King, Taller a Diesel","098 717 9336","","4.6","7","","ninguno","","true","Taller de reparación de motores diésel","Giovanni Calles Lascano Oe5-103, 170203 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Mecanica+Automotriz+a+Diesel,+Repuestos+Thermo+King,+Taller+a+Diesel/data=!4m7!3m6!1s0x91d58f1926f0d253:0xe8a1c6f974381dc7!8m2!3d-0.0939139!4d-78.4363613!16s%2Fg%2F11gszdyqds!19sChIJU9LwJhmP1ZERxx04dPnGoeg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Distribuidora Automotriz Bolaños - DAB CIA LTDA","(02) 281-4610","gerencia@dabscc.com","4.5","8","https://www.dab.com.ec/","sitio_propio","","false","Tienda de repuestos para automóviles","De los Álamos E11-228 y, 170124 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Distribuidora+Automotriz+Bola%C3%B1os+-+DAB+CIA+LTDA/data=!4m7!3m6!1s0x91d58fec078cb0e7:0x50662e564c45037!8m2!3d-0.1442048!4d-78.468365!16s%2Fg%2F11s5j67sdz!19sChIJ57CMB-yP1ZERN1DEZOViBgU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Avisan Quito Repuestos Automotrices","(02) 326-3303","marketing@avisanautoparts.com","4.3","33","http://www.avisan.com.ec/","sitio_propio","2026","false","Tienda de repuestos para automóviles","N47-45 Y AV. EL INCA, CONJ. MARINGA, Av. 6 de Diciembre, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Avisan+Quito+Repuestos+Automotrices/data=!4m7!3m6!1s0x91d59bff2ef67629:0x832cd45a4f6b3c1b!8m2!3d-0.1526534!4d-78.4767876!16s%2Fg%2F11ghrg5rh6!19sChIJKXb2Lv-b1ZERGzxrT1rULIM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Cruz Autocenter Eurotaller, Mecánica Automotriz Quito","098 714 7293","","4.7","87","","ninguno","","true","Taller de reparación de automóviles","José H. Figueroa, y y Gral. José María Guerrero, 170103 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Cruz+Autocenter+Eurotaller,+Mec%C3%A1nica+Automotriz+Quito/data=!4m7!3m6!1s0x91d585e6ed10f439:0x2a71d22fd7ce7e32!8m2!3d-0.1185278!4d-78.49739!16s%2Fg%2F11jv71n8tv!19sChIJOfQQ7eaF1ZERMn7O1y_ScSo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"GT Autorepuestos","(02) 240-8601","","4.5","424","http://www.gtautorepuestos.com.ec/","sitio_propio","2026","false","Tienda de repuestos para automóviles","Isaac Albéniz E2-27, 170502 Quito","La Mariscal, Quito","https://www.google.com/maps/place/GT+Autorepuestos/data=!4m7!3m6!1s0x91d59aaee1565ab3:0x7248af51b7eb99e4!8m2!3d-0.1530144!4d-78.4825388!16s%2Fg%2F11b7ywp_d6!19sChIJs1pW4a6a1ZER5Jnrt1GvSHI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Repuestos Fiat Corsa","(02) 241-2000","","4.5","47","","ninguno","","true","Tienda de repuestos para automóviles","Av. 6 de Diciembre y Sector N49-231, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Repuestos+Fiat+Corsa/data=!4m7!3m6!1s0x91d58ffff68027a7:0xf39e3e3ff6c976f2!8m2!3d-0.1456119!4d-78.4750612!16s%2Fg%2F11fdy7np2v!19sChIJpyeA9v-P1ZER8nbJ9j8-nvM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Autorepuestos Tipan S.C.C.I","(02) 326-3714","info@autorepuestostipan.com","4.7","50","http://autorepuestostipan.com/","sitio_propio","","false","Tienda de repuestos para automóviles","Av. Eloy Alfaro N50-305 y, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Autorepuestos+Tipan+S.C.C.I/data=!4m7!3m6!1s0x91d58f89411939a1:0x1b1f63f9a348d4d1!8m2!3d-0.1451064!4d-78.4695067!16s%2Fg%2F11gsbf0vxn!19sChIJoTkZQYmP1ZER0dRIo_ljHxs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Cj Servicios Centro Automotriz","(02) 510-0868","","4.1","49","http://cjimportaciones.ec/","sitio_propio","","false","Tienda de repuestos para automóviles","Av. 6 de Diciembre N47-182 y, 170502 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Cj+Servicios+Centro+Automotriz/data=!4m7!3m6!1s0x91d59aa9f1c6b43f:0x78f6136c1145e24b!8m2!3d-0.1518178!4d-78.4762953!16s%2Fg%2F11c45jqh0v!19sChIJP7TG8ama1ZERS-JFEWwT9ng?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Variedades LAGA Llantas en Quito;Ecuador","098 764 4613","","4.5","43","https://wa.me/message/FVV3CW34VHTDN1","solo_red_social","","true","Tienda de neumáticos","Eloy Alfaro, y y De los Juncos, 170133 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Variedades+LAGA+Llantas+en+Quito;Ecuador/data=!4m7!3m6!1s0x91d58f29279dbcbb:0xd956dbde9daa8556!8m2!3d-0.1219732!4d-78.4718!16s%2Fg%2F11pxlt9hn1!19sChIJu7ydJymP1ZERVoWqnd7bVtk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"EMERSON FORD TALLER","099 203 7697","","4.3","47","http://www.emersonford.com.ec/","sitio_propio","","false","Taller de reparación de automóviles","Fray Leonardo Murialdo y Francisco Marcos Oe2-258 y, 170512 Quito","La Mariscal, Quito","https://www.google.com/maps/place/EMERSON+FORD+TALLER/data=!4m7!3m6!1s0x91d58564e791d3c1:0x69330696bc4df66!8m2!3d-0.1306299!4d-78.4862162!16s%2Fg%2F11cn0r_2c_!19sChIJwdOR52SF1ZERZt_Ea2kwkwY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Automotriz Jonathan","(02) 241-8675","","4.4","51","https://www.instagram.com/autojona_uio/","solo_red_social","","true","Tienda de repuestos para automóviles","Avenida 6 de Diciembre, y De Las Cucardas N49-176, 170502 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Automotriz+Jonathan/data=!4m7!3m6!1s0x91d58ffffef7de25:0x6e0896e34db9c1b9!8m2!3d-0.1465183!4d-78.4748943!16s%2Fg%2F11gpnc_ytp!19sChIJJd73_v-P1ZERucG5TeOWCG4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Auto Express","(02) 282-7184","","4.3","12","","ninguno","","true","Tienda de repuestos para automóviles","Punin N4-119, 170203 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Auto+Express/data=!4m7!3m6!1s0x91d58ee19ea0187b:0x1f4e43fe71d843ee!8m2!3d-0.0951868!4d-78.4271445!16s%2Fg%2F11fgm1nw1y!19sChIJexignuGO1ZER7kPYcf5DTh8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Autorepuestos Luis Rodríguez V","(02) 281-4512","ventas@autorepuestoslrv.com","4.7","69","https://www.autorepuestoslrv.com/","sitio_propio","","false","Tienda de repuestos para automóviles","Av. 6 de Diciembre N47-79, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Autorepuestos+Luis+Rodr%C3%ADguez+V/data=!4m7!3m6!1s0x91d59aa9b77caea9:0x4979bed251057575!8m2!3d-0.1527861!4d-78.4768519!16s%2Fg%2F11b5pj6cqg!19sChIJqa58t6ma1ZERdXUFUdK-eUk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Termo Formaciones","099 312 6086","","4.2","71","","ninguno","","true","Taller de reparación de vehículos todoterreno","Av. Eloy Alfaro N66-101, 170303 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Termo+Formaciones/data=!4m7!3m6!1s0x91d58f87b6184dcf:0x477b45990d2dc596!8m2!3d-0.1177991!4d-78.4727869!16s%2Fg%2F11gp2q7r0p!19sChIJz00YtoeP1ZERlsUtDZlFe0c?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La France","(02) 247-5543","","4.6","75","","ninguno","","true","Taller de reparación de automóviles","José Amesaba, 170144 Quito","La Mariscal, Quito","https://www.google.com/maps/place/La+France/data=!4m7!3m6!1s0x91d58564c9da8527:0x92e88fddf044f057!8m2!3d-0.119415!4d-78.482139!16s%2Fg%2F11c2qhtnl2!19sChIJJ4XayWSF1ZERV_BE8N2P6JI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"TECNIMOTOR Mecánica Automotriz, Scanner, Baterias, ABC Motor","098 723 8574","","4.6","16","https://pymes.gdc.coop/ads/mecanica-tecnimotor","sitio_propio","","false","Taller mecánico","Barrio Aguirre, Punin y Capitán Giovanni Calles N5-154 y, 170201 Quito","La Mariscal, Quito","https://www.google.com/maps/place/TECNIMOTOR+Mec%C3%A1nica+Automotriz,+Scanner,+Baterias,+ABC+Motor/data=!4m7!3m6!1s0x91d58f1fde02bbe5:0x77f5b94b22621958!8m2!3d-0.0928129!4d-78.4299185!16s%2Fg%2F11cl_l51d4!19sChIJ5bsC3h-P1ZERWBliIku59Xc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"El Genio del Golpe","099 813 2258","","4","145","","ninguno","","true","Taller de reparación de automóviles","Av Diego Vásquez de Cepeda, 170144 Quito","La Mariscal, Quito","https://www.google.com/maps/place/El+Genio+del+Golpe/data=!4m7!3m6!1s0x91d5858464d6eebb:0xdfeaa19306dd50fc!8m2!3d-0.1047127!4d-78.4830202!16s%2Fg%2F11c3k2zq8t!19sChIJu-7WZISF1ZER_FDdBpOh6t8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Auto Sky - Sucursal","096 314 6601","","3.6","23","https://www.facebook.com/autoskyec/","solo_red_social","","true","Proveedor de repuestos de carrocería de automóviles","Av. 6 de Diciembre y Av. El Inca N47-10 y, 170502 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Auto+Sky+-+Sucursal/data=!4m7!3m6!1s0x91d59aa84b864d31:0x55298633af88b57d!8m2!3d-0.153128!4d-78.4764917!16s%2Fg%2F11hd1s76z_!19sChIJMU2GS6ia1ZERfbWIrzOGKVU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"TECNITRANS TRANSMISION AUTOMATICA","099 994 1160","","4.4","39","","ninguno","","true","Taller de reparación de automóviles","Solca, Calle Manzanos, e14-452, 170514 Quito","La Mariscal, Quito","https://www.google.com/maps/place/TECNITRANS+TRANSMISION+AUTOMATICA/data=!4m7!3m6!1s0x91d58ff1e64bd203:0x9cecb9b828f746b2!8m2!3d-0.1336747!4d-78.4644148!16s%2Fg%2F11gmyy2lyt!19sChIJA9JL5vGP1ZERskb3KLi57Jw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Importadora Automotriz Arguello Cia. ltda.","(02) 224-1225","","4.3","122","https://importadoraarguello.com/","sitio_propio","","false","Tienda de repuestos para automóviles","RGQ7+V34, Av. de la Prensa, 170521 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Importadora+Automotriz+Arguello+Cia.+ltda./data=!4m7!3m6!1s0x91d59abcb92a4487:0xd3758da0a1f82011!8m2!3d-0.1603509!4d-78.4873055!16s%2Fg%2F11csc9f1pd!19sChIJh0Qqubya1ZERESD4oaCNddM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"TECNIRUEDAS SA","(02) 249-3484","","3.9","19","","ninguno","","true","Taller de revisión de automóviles","San Francisco de Rumihurco N70-26 y Av. Occidental, 170103 Quito","La Mariscal, Quito","https://www.google.com/maps/place/TECNIRUEDAS+SA/data=!4m7!3m6!1s0x91d5859f5ce03383:0x1eafd94757c92ba2!8m2!3d-0.1064317!4d-78.4973117!16s%2Fg%2F11c581zsfl!19sChIJgzPgXJ-F1ZERoivJV0fZrx4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Ing. J. Espinosa Z. S.A.S","(02) 350-0605","ventas@jespinosa.com.ec","4.7","29","http://www.jespinosa.com.ec/","sitio_propio","2025","false","Proveedor de equipos agrícolas","Avenida Galo Plaza Lasso n73-126 y Antonio Basantes","La Mariscal, Quito","https://www.google.com/maps/place/Ing.+J.+Espinosa+Z.+S.A.S/data=!4m7!3m6!1s0x91d58581cc47cd11:0xa47d5705e1096be5!8m2!3d-0.103413!4d-78.4737931!16s%2Fg%2F11ckr4mfjs!19sChIJEc1HzIGF1ZER5WsJ4QVXfaQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"MC Automotriz","(02) 253-5643","","4.3","99","http://www.mcautomotriz.com.ec/","sitio_propio","","false","Taller mecánico","Huachi N63-290 y, José H. Figueroa y Figueroa N63-290, 170103 Quito","La Mariscal, Quito","https://www.google.com/maps/place/MC+Automotriz/data=!4m7!3m6!1s0x91d5851286d78f4d:0xca52ef47f659bcb2!8m2!3d-0.1193028!4d-78.5005676!16s%2Fg%2F12cplmy1t!19sChIJTY_XhhKF1ZERsrxZ9kfvUso?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Faros De Lujo Dc","098 741 9620","","4.6","73","https://es-la.facebook.com/farosdelujo.dc/","solo_red_social","","true","Tienda de accesorios para automóviles","Av. de la Prensa y Ángel Ludeña &, N58-385, 170301 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Faros+De+Lujo+Dc/data=!4m7!3m6!1s0x91d5852405748025:0xf4d66b3750635525!8m2!3d-0.127675!4d-78.4941178!16s%2Fg%2F11g0zn4k_q!19sChIJJYB0BSSF1ZERJVVjUDdr1vQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Centro Automotriz Repuestos Ford Quito","099 994 2219","","4.1","50","","ninguno","","true","Tienda de repuestos para automóviles","Ave Jacinto Collahuazo S9-364, 170111 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Centro+Automotriz+Repuestos+Ford+Quito/data=!4m7!3m6!1s0x91d5994d27f73f1b:0x6ef50cbc19824652!8m2!3d-0.2405502!4d-78.5273391!16s%2Fg%2F11h4nl4frr!19sChIJGz_3J02Z1ZERUkaCGbwM9W4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Importadora JR","(02) 228-8856","","4.2","18","http://www.importadorajr.com/","sitio_propio","","false","Tienda de repuestos para automóviles","C. Sucre E1-95, 170130 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Importadora+JR/data=!4m7!3m6!1s0x91d599860c1d198f:0x9b24ff85d702cd46!8m2!3d-0.224241!4d-78.5103675!16s%2Fg%2F11fd6rrf0t!19sChIJjxkdDIaZ1ZERRs0C14X_JJs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"AUTOIN","096 382 4452","su@email.com","4.4","27","https://www.autoin.ec/","sitio_propio","2024","false","Tienda de repuestos para automóviles","Jorge Washington E2-12, entre Paez y, Av. 10 de Agosto, 170129 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/AUTOIN/data=!4m7!3m6!1s0x91d59a6699355559:0x376bf565774e10a1!8m2!3d-0.2050389!4d-78.4980938!16s%2Fg%2F1hdzs7xgy!19sChIJWVU1mWaa1ZERoRBOd2X1azc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
