"nombre","telefono","correo","estrellas","opiniones","pagina_web","clasificacion_sitio","anio_sitio","es_lead","categoria","direccion","zona","maps_url"
"Govinda Gopal Restaurante Vegetariano","096 320 4863","","4.6","472","","ninguno","","true","Restaurante vegetariano","Esmeraldas 170130, OE3-119, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Govinda+Gopal+Restaurante+Vegetariano/data=!4m7!3m6!1s0x91d59bd4af22eef1:0x77b6875ca0c77b14!8m2!3d-0.217663!4d-78.5091278!16s%2Fg%2F11fqqsv7bk!19sChIJ8e4ir9Sb1ZERFHvHoFyHtnc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Bar 1936 - Hotel Plaza Grande","(02) 251-0777","recepcion@plazagrandequito.com","4.8","85","https://www.plazagrandequito.com/bar-1936","sitio_propio","","false","Pub restaurante","Chile OE4-22, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Bar+1936+-+Hotel+Plaza+Grande/data=!4m7!3m6!1s0x91d58583c54554f9:0xf941c26204c11a9d!8m2!3d-0.2195265!4d-78.5121447!16s%2Fg%2F11yc0zzmf9!19sChIJ-VRFxYOF1ZERnRrBBGLCQfk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Leña Quiteña-La Ronda","","","4.1","1254","","ninguno","","true","Restaurante ecuatoriano","Calle Guayaquil, y y Juan de Dios Morales S1-76, 170130 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Le%C3%B1a+Quite%C3%B1a-La+Ronda/data=!4m7!3m6!1s0x91d59986a1310bd1:0x4466e09c4033d601!8m2!3d-0.2242827!4d-78.5140313!16s%2Fg%2F11b6cjl92h!19sChIJ0QsxoYaZ1ZERAdYzQJzgZkQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"El Escondite de Cantuña","(02) 477-0400","","4.4","686","","ninguno","","true","Restaurante ecuatoriano","Manuel Samaniego y 170403 8-175, 170403 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/El+Escondite+de+Cantu%C3%B1a/data=!4m7!3m6!1s0x91d5998a1b5c63df:0xe64537cb317a93ee!8m2!3d-0.2200972!4d-78.5032625!16s%2Fg%2F11b7bzvf24!19sChIJ32NcG4qZ1ZER7pN6Mcs3ReY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Chacotta","098 752 7925","","4","317","","ninguno","","true","Pizzería","García Moreno 7-39 y, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/La+Chacotta/data=!4m7!3m6!1s0x91d59ba9e81e89c7:0x72e611176963cdb5!8m2!3d-0.2178901!4d-78.5109351!16s%2Fg%2F11t6x4p0dt!19sChIJx4ke6Kmb1ZERtc1jaRcR5nI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Restaurante de la Blanquita de San Blas Tradicional desde 1973","098 499 9870","","4.4","615","","ninguno","","true","Restaurante","Pedro Fermín Cevallos 10-68, 170136 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Restaurante+de+la+Blanquita+de+San+Blas+Tradicional+desde+1973/data=!4m7!3m6!1s0x91d59b04fdba31bd:0x4fab6e4c7c353ef5!8m2!3d-0.2185981!4d-78.5058828!16s%2Fg%2F11fv188lcg!19sChIJvTG6_QSb1ZER9T41fExuq08?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Angel's Town Brewing Food&Pub, Quito","098 736 5998","","4.7","276","","ninguno","","true","Restaurante","Junín y A. Almeida E2-64 y, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Angel%27s+Town+Brewing+Food%26Pub,+Quito/data=!4m7!3m6!1s0x91d599fb1e427f5b:0x6c8984f5455a01e2!8m2!3d-0.2237914!4d-78.5092214!16s%2Fg%2F11c46cckxn!19sChIJW39CHvuZ1ZER4gFaRfWEiWw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"CASA BELLAMARIA","095 868 7830","","4.7","26","http://www.casabellamaria.com/","sitio_propio","","false","Zona de restauración","QFHP+V5P, Sucre, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/CASA+BELLAMARIA/data=!4m7!3m6!1s0x91d599002d56fbc1:0x679530cbdfa211a!8m2!3d-0.2202508!4d-78.5145965!16s%2Fg%2F11wxl3xsbx!19sChIJwftWLQCZ1ZERGiH6vQxTeQY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Rondalia","","","4.5","28","","ninguno","","true","Restaurante","C. Guayaquil S1-83, 170130 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/La+Rondalia/data=!4m7!3m6!1s0x91d59986a099e28d:0x9a520005a8413990!8m2!3d-0.2245379!4d-78.5138261!16s%2Fg%2F1tkb6566!19sChIJjeKZoIaZ1ZERkDlBqAUAUpo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Sin culpa","","","3.9","41","","ninguno","","true","Restaurante","Palacio Arzobispal, Venezuela, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Sin+culpa/data=!4m7!3m6!1s0x91d59b6d7c38cf11:0x4ea899da9ea9df7c!8m2!3d-0.2193964!4d-78.5114752!16s%2Fg%2F11rr1_pkcb!19sChIJEc84fG2b1ZERfN-pntqZqE4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Palacio Arzobispal","","","4.7","446","https://www.arquidiocesisdequito.com.ec/","sitio_propio","2026","false","Mercado","QFJQ+69C, Chile, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Palacio+Arzobispal/data=!4m7!3m6!1s0x91d59a282987293d:0xa0b77a34f9d2af13!8m2!3d-0.2194357!4d-78.5116177!16s%2Fg%2F1pzpdk7lr!19sChIJPSmHKSia1ZERE6_S-TR6t6A?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Bogati - Helados con Queso (Quito, Centro Historico)","","","4.8","13","https://bogati.ec/","sitio_propio","","false","Heladería","C. Guayaquil 976-1016, 170130 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Bogati+-+Helados+con+Queso+%28Quito,+Centro+Historico%29/data=!4m7!3m6!1s0x91d59b0fe67ffe5d:0x32556f2246946acc!8m2!3d-0.2181425!4d-78.507546!16s%2Fg%2F11vf0ydjrl!19sChIJXf5_5g-b1ZERzGqURiJvVTI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Himalaya Restaurante Colonial Quito","(02) 228-2536","","4.4","172","","ninguno","","true","Heladería","C. Guayaquil N11-32, 170130 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Himalaya+Restaurante+Colonial+Quito/data=!4m7!3m6!1s0x91d59a27abb766af:0x29fcc116a2c8d3fd!8m2!3d-0.2178769!4d-78.506744!16s%2Fg%2F11fy4hr4fy!19sChIJr2a3qyea1ZER_dPIohbB_Ck?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"El Patio Plaza","","","3.9","87","","ninguno","","true","Restaurante","QFJQ+88X, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/El+Patio+Plaza/data=!4m7!3m6!1s0x91d59a28312fe113:0x553ee042c2b5486!8m2!3d-0.2191396!4d-78.5116395!16s%2Fg%2F11c5symt91!19sChIJE-EvMSia1ZERhlQrLATuUwU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Heladería Caribe","(02) 258-2991","","4.4","1376","","ninguno","","true","Heladería","Simon Bolivar, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Helader%C3%ADa+Caribe/data=!4m7!3m6!1s0x91d59986ddf906a5:0x83eac1122c362bf7!8m2!3d-0.222601!4d-78.513673!16s%2Fg%2F11b7tttt7_!19sChIJpQb53YaZ1ZER9ys2LBLB6oM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Picanteria Rosita","","","4.6","432","","ninguno","","true","Restaurante","QFHV+5C3 Don Bosco, 170136 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Picanteria+Rosita/data=!4m7!3m6!1s0x91d59988552adbdf:0xacf9e569bbf3d692!8m2!3d-0.2221145!4d-78.5064474!16s%2Fg%2F11c48fdrmn!19sChIJ39sqVYiZ1ZERktbzu2nl-aw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Guaragua","(02) 257-2552","","4.1","67","https://www.facebook.com/pages/La-Guaragua-Cafe-Restaurant/110616119108638","solo_red_social","","true","Restaurante de sopas","Secretaria de Seguridad y Gobernabilidad del MDMQ, Eugenio Espejo 784, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/La+Guaragua/data=!4m7!3m6!1s0x91d59987beb7d2bb:0x241dd39861397729!8m2!3d-0.2212262!4d-78.5109392!16s%2Fg%2F1tfl18lj!19sChIJu9K3voeZ1ZERKXc5YZjTHSQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Pizza","098 311 0474","","4.3","301","http://www.pizzasa.com/","sitio_propio","2023","false","Pizzería","Eugenio Espejo, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Pizza/data=!4m7!3m6!1s0x91d59987becbf3e1:0x715a701f9384409e!8m2!3d-0.2212929!4d-78.5110855!16s%2Fg%2F11c561f6lz!19sChIJ4fPLvoeZ1ZERnkCEkx9wWnE?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"GelatoMix Quito - Centro Histórico","098 471 9762","","4.4","270","https://www.gelatomix.ec/","sitio_propio","","false","Heladería","C. Guayaquil N4-34, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/GelatoMix+Quito+-+Centro+Hist%C3%B3rico/data=!4m7!3m6!1s0x91d599172d904031:0xe8d1d2f6c683dfb6!8m2!3d-0.2209944!4d-78.5110863!16s%2Fg%2F11fntdgbkz!19sChIJMUCQLReZ1ZERtt-DxvbS0eg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Cafetería Niza","(02) 228-3631","","4.3","261","","ninguno","","true","Cafetería","Venezuela N3-14, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Cafeter%C3%ADa+Niza/data=!4m7!3m6!1s0x91d59a26247b2ac3:0x39cafbbee9eaea54!8m2!3d-0.2217245!4d-78.5127901!16s%2Fg%2F11dxnyv974!19sChIJwyp7JCaa1ZERVOrq6b77yjk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"NOKTOT RAMEN STATION (ESTACION DE RAMEN)","096 404 9465","contacto@noktot.com","3.5","51","http://www.noktot.com/","sitio_propio","2025","false","Restaurante especializado en ramen","170401, Chile y Imbabura OE6-209 E, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/NOKTOT+RAMEN+STATION+%28ESTACION+DE+RAMEN%29/data=!4m7!3m6!1s0x91d59b19ceb77813:0xc9d89f8e03a4dc58!8m2!3d-0.2180163!4d-78.5144533!16s%2Fg%2F11t15bc65b!19sChIJE3i3zhmb1ZERWNykA46f2Mk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Calle La Ronda","","","4.5","4604","","ninguno","","true","Atracción turística","QFGP+87W, Venezuela, 170130 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Calle+La+Ronda/data=!4m7!3m6!1s0x91d59986b293cdd3:0xb58f7fc349615dd9!8m2!3d-0.2241292!4d-78.5142918!16s%2Fg%2F11cm0p3csv!19sChIJ082TsoaZ1ZER2V1hScN_j7U?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Fray Francisco","(02) 226-3456","","3.8","6","","ninguno","","true","Restaurante ecuatoriano","Sebastián de Belalcázar y Av. Simón Bolívar N2-20, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Fray+Francisco/data=!4m7!3m6!1s0x91d59986e6798199:0x62ac8f176dd6d84e!8m2!3d-0.2226858!4d-78.5135284!16s%2Fg%2F11fb2hrsnj!19sChIJmYF55oaZ1ZERTtjWbRePrGI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Restaurante","099 864 5205","","4.1","15","","ninguno","","true","Restaurante ecuatoriano","C.C. Mega Ipiales Hermano Miguel, piso 3, Imbabura, S/N, 170401 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Restaurante/data=!4m7!3m6!1s0x91d59a297d318877:0xdee3f29cbf33dd16!8m2!3d-0.2171175!4d-78.5148443!16s%2Fg%2F11fd7747lm!19sChIJd4gxfSma1ZERFt0zv5zy494?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Apolo's | HAMBURGUESAS | FOOD | BEER | BAR | ALITAS |","099 825 4951","","4.6","115","","ninguno","","true","Restaurante de comida rápida","Venezuela, entre y mejia y olmedo, Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Apolo%27s+%7C+HAMBURGUESAS+%7C+FOOD+%7C+BEER+%7C+BAR+%7C+ALITAS+%7C/data=!4m7!3m6!1s0x91d59b5316e56f61:0x36e90f7657d111db!8m2!3d-0.2188737!4d-78.5104883!16s%2Fg%2F11s9y9l0x3!19sChIJYW_lFlOb1ZER2xHRV3YP6TY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Restaurante Floresta Brava","(02) 322-6646","ventas@florestabrava.com","4.7","31","https://www.florestabrava.com/","sitio_propio","","false","Restaurante","Restaurant Floresta Brava Ecudor, Quito Av.Coruña, y y Guipuzcoa, 170525 Quito","La Floresta, Quito","https://www.google.com/maps/place/Restaurante+Floresta+Brava/data=!4m7!3m6!1s0x91d59b5dc1419ea7:0x230ed687bf1e3c6b!8m2!3d-0.2105985!4d-78.4823655!16s%2Fg%2F11hfnds3b2!19sChIJp55BwV2b1ZERazwev4fWDiM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Casa Warmi","098 445 8915","","4.6","1496","","ninguno","","true","Restaurante ecuatoriano","Pontevedra N24-240, 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/Casa+Warmi/data=!4m7!3m6!1s0x91d59a0faaf7f55d:0xeccc6997bf3c98f4!8m2!3d-0.2086763!4d-78.4839833!16s%2Fg%2F11b8_vc3d_!19sChIJXfX3qg-a1ZER9Jg8v5dpzOw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"los antojitos de la floresta (parque de las tripas)","098 501 5778","","4.6","147","","ninguno","","true","Restaurante","Av. de los Conquistadores y C. Lérida, 170136 Quito","La Floresta, Quito","https://www.google.com/maps/place/los+antojitos+de+la+floresta+%28parque+de+las+tripas%29/data=!4m7!3m6!1s0x91d59b94de6a07fb:0xdde929b7e055676e!8m2!3d-0.2128196!4d-78.4841432!16s%2Fg%2F11f60wfqzc!19sChIJ-wdq3pSb1ZERbmdV4Lcp6d0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Delicias Doña Anita","099 832 2308","","4.9","374","","ninguno","","true","Restaurante","Av. La Coruña y Guipuzcoa &, 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/Delicias+Do%C3%B1a+Anita/data=!4m7!3m6!1s0x91d59b1d17394fff:0x5d740278f48309df!8m2!3d-0.2106606!4d-78.4823709!16s%2Fg%2F11r2wbrkd2!19sChIJ_085Fx2b1ZER3wmD9HgCdF0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Clara Restaurante","099 149 5958","usuario@dominio.com","4.6","239","https://clara.ec/","sitio_propio","","false","Restaurante","170143, Quito","La Floresta, Quito","https://www.google.com/maps/place/Clara+Restaurante/data=!4m7!3m6!1s0x91d59b2a850bedd1:0x644ec64910d224ed!8m2!3d-0.2066512!4d-78.4857537!16s%2Fg%2F11y2ch0bjs!19sChIJ0e0LhSqb1ZER7STSEEnGTmQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"The Magic Bean Restaurante, La Floresta, Quito","095 861 5707","","4.5","61","","ninguno","","true","Restaurante","Julio Zaldumbide 25-104, 170136 Quito","La Floresta, Quito","https://www.google.com/maps/place/The+Magic+Bean+Restaurante,+La+Floresta,+Quito/data=!4m7!3m6!1s0x91d59be0a19255df:0xe4dc72db68c2352d!8m2!3d-0.2048008!4d-78.4806893!16s%2Fg%2F11xljbk94h!19sChIJ31WSoeCb1ZERLTXCaNty3OQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Lucia House (La Floresta)","098 743 0015","","4.6","3034","https://grupolucia.com/lucia-house/","sitio_propio","2026","false","Restaurante americano","Francisco de Orellana 155 y, 170136 Quito","La Floresta, Quito","https://www.google.com/maps/place/Lucia+House+%28La+Floresta%29/data=!4m7!3m6!1s0x91d59a0b620e996b:0x8df1b661abe5a635!8m2!3d-0.2031066!4d-78.4808325!16s%2Fg%2F11csr53vdw!19sChIJa5kOYgua1ZERNablq2G28Y0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Island Foods","(02) 522-4016","","5","49","","ninguno","","true","Restaurante","Valladolid N24-197 y Madrid, 170109 Quito","La Floresta, Quito","https://www.google.com/maps/place/Island+Foods/data=!4m7!3m6!1s0x91d59b3c19406ef1:0x1cc9c065e7693ed1!8m2!3d-0.2087466!4d-78.4848844!16s%2Fg%2F11z63w04zd!19sChIJ8W5AGTyb1ZER0T5p52XAyRw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Ñora - Floresta","095 869 0123","usuario@dominio.com","4.3","514","https://www.comedordelbarrio.com/","sitio_propio","","false","Restaurante ecuatoriano","Lugo, y y Av. La Coruña, 170525 Quito","La Floresta, Quito","https://www.google.com/maps/place/La+%C3%91ora+-+Floresta/data=!4m7!3m6!1s0x91d59b5da02d351d:0x2f965514bd95b954!8m2!3d-0.2079695!4d-78.4822926!16s%2Fg%2F11ptv4q3xc!19sChIJHTUtoF2b1ZERVLmVvRRVli8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Cleta","(02) 250-7092","","4.6","713","https://www.facebook.com/lacleta.bicicleta/","solo_red_social","","true","Bar restaurante","Lugo N24-250, 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/La+Cleta/data=!4m7!3m6!1s0x91d59a0f0ef3f6f9:0x7ce2e1b57ae5dc9b!8m2!3d-0.2091049!4d-78.4831437!16s%2Fg%2F11bw46rxbj!19sChIJ-fbzDg-a1ZERm9zlerXh4nw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Concha de la Lora Parrilla Artesanal Argentina","(02) 323-0117","","4.6","1764","https://cartalaconchadelalora.ola.click/?type=read","sitio_propio","","false","Restaurante argentino","Valladolid N24-438, 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/La+Concha+de+la+Lora+Parrilla+Artesanal+Argentina/data=!4m7!3m6!1s0x91d59a0e8d79debd:0x731f926f07e60c9b!8m2!3d-0.2071356!4d-78.4829922!16s%2Fg%2F1z44bf2_p!19sChIJvd55jQ6a1ZERmwzmB2-SH3M?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Las Tripas de La Floresta Doña Blanquita","096 381 2791","","4.4","1489","https://m.facebook.com/LasTripasDeLaFloresta/","solo_red_social","","true","Restaurante familiar","170136 Quito","La Floresta, Quito","https://www.google.com/maps/place/Las+Tripas+de+La+Floresta+Do%C3%B1a+Blanquita/data=!4m7!3m6!1s0x91d59b41ef984ab5:0x4a34db3266aa5d05!8m2!3d-0.2127025!4d-78.4846766!16s%2Fg%2F11ry3jy087!19sChIJtUqY70Gb1ZERBV2qZjLbNEo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Tonny restaurante","098 590 4962","","5","13","","ninguno","","true","Marisquería","Luis Cordero &, 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/Tonny+restaurante/data=!4m7!3m6!1s0x91d59bab6c7569d1:0x34fbbba484e25322!8m2!3d-0.2041154!4d-78.4860038!16s%2Fg%2F11tnc0qf4h!19sChIJ0Wl1bKub1ZERIlPihKS7-zQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"The ClubHouse Quito","099 582 6432","","4.8","110","","ninguno","","true","Restaurante","Pontevedra y Francisco Salazar N24-422 y, 170109 Quito","La Floresta, Quito","https://www.google.com/maps/place/The+ClubHouse+Quito/data=!4m7!3m6!1s0x91d59b2ee0dda6df:0xb7e3acd391df7fac!8m2!3d-0.2075799!4d-78.4826312!16s%2Fg%2F11h3g71n86!19sChIJ36bd4C6b1ZERrH_fkdOs47c?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Briciola","(02) 254-5157","labriciolaquito@hotmail.com","4.7","3647","https://www.labriciola.com.ec/","sitio_propio","","false","Restaurante italiano","La Briciola Quito:, Av. Isabel la Católica 881 y, 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/La+Briciola/data=!4m7!3m6!1s0x91d59a0e81638293:0x929ef7f478378cc4!8m2!3d-0.205488!4d-78.483711!16s%2Fg%2F1tdw4jzf!19sChIJk4JjgQ6a1ZERxIw3ePT3npI?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Tres Pintas Floresta","098 327 2354","","4.7","167","https://www.trespintas.ec/","sitio_propio","","false","Restaurante","Guipuzcoa E14-104 y, 170525 Quito","La Floresta, Quito","https://www.google.com/maps/place/Tres+Pintas+Floresta/data=!4m7!3m6!1s0x91d59b545294b6c7:0x87562d01574a0d51!8m2!3d-0.2101432!4d-78.4827802!16s%2Fg%2F11rfskbs4p!19sChIJx7aUUlSb1ZERUQ1KVwEtVoc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Distrito 2800 (Gastro & Bar)","","","4.4","343","https://distrito2800.com/","sitio_propio","","false","Restaurante","Andalucía N24-254, 170132 Quito","La Floresta, Quito","https://www.google.com/maps/place/Distrito+2800+%28Gastro+%26+Bar%29/data=!4m7!3m6!1s0x91d59bfd28c576bd:0x849e99703c4bd799!8m2!3d-0.2065866!4d-78.4843676!16s%2Fg%2F11jyf7mr95!19sChIJvXbFKP2b1ZERmddLPHCZnoQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Osaka","(02) 322-8754","","4.6","1293","http://osakanikkei.com/","sitio_propio","2026","false","Restaurante japonés","Av. Isabel la Católica E12 17, 170109 Quito","La Floresta, Quito","https://www.google.com/maps/place/Osaka/data=!4m7!3m6!1s0x91d59a0dccbac1b7:0xb891001941a5c978!8m2!3d-0.2054198!4d-78.4835027!16s%2Fg%2F11b8zw7v7s!19sChIJt8G6zA2a1ZEReMmlQRkAkbg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"AL Forno Floresta","(02) 222-6057","","4.6","972","","ninguno","","true","Restaurante italiano","Pje. Moeller (N24J), 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/AL+Forno+Floresta/data=!4m7!3m6!1s0x91d59a0c398133ff:0x65deb579d9bbb0ca!8m2!3d-0.2054356!4d-78.4828823!16s%2Fg%2F11c1qwyn0s!19sChIJ_zOBOQya1ZERyrC72Xm13mU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Xqueje","096 355 6115","","4.8","122","https://www.xqueje.com/","sitio_propio","","false","Bar restaurante","Pontevedra 24294, 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/Xqueje/data=!4m7!3m6!1s0x91d59b100f0b50d1:0xe432c530d824b82e!8m2!3d-0.207257!4d-78.4828088!16s%2Fg%2F11vk2drc_6!19sChIJ0VALDxCb1ZERLrgk2DDFMuQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Restaurante Italiano y Pizzeria Mitomato","096 419 3769","","4.8","39","","ninguno","","true","Restaurante","C. Gangotena y y, 170120 Quito","La Floresta, Quito","https://www.google.com/maps/place/Restaurante+Italiano+y+Pizzeria+Mitomato/data=!4m7!3m6!1s0x91d59b90b22a2e8d:0xb097afbaf0aff05!8m2!3d-0.2042847!4d-78.483039!16s%2Fg%2F11x96_pd5x!19sChIJjS4qspCb1ZERBf8Kr_t6CQs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Ananké La Floresta","099 561 3074","","4.6","258","","ninguno","","true","Pizzería","Valladolid 1033, 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/Anank%C3%A9+La+Floresta/data=!4m7!3m6!1s0x91d59b4747b94e55:0x672ab482a0dda5c3!8m2!3d-0.2068543!4d-78.4830321!16s%2Fg%2F11k3h6c6hm!19sChIJVU65R0eb1ZERw6XdoIK0Kmc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"La Casa De Vivi","","","4.5","94","","ninguno","","true","Restaurante especializado en pollo","Andalucía N24-318, 170143 Quito","La Floresta, Quito","https://www.google.com/maps/place/La+Casa+De+Vivi/data=!4m7!3m6!1s0x91d59a0dd5a6c411:0x2f5c2d6095065353!8m2!3d-0.2061253!4d-78.4840006!16s%2Fg%2F11gd39hv61!19sChIJEcSm1Q2a1ZERU1MGlWAtXC8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
"Café Quito Restaurante - Swissôtel Quito","(02) 393-5200","swissservice@swissuio.com; marketing@swissuio.com; ejemplo@misitio.com","4.8","572","https://www.swissotelquito.com/cafe-quito","sitio_propio","","false","Restaurante","Ave 12 de Octubre &, 1820 Quito","La Floresta, Quito","https://www.google.com/maps/place/Caf%C3%A9+Quito+Restaurante+-+Swiss%C3%B4tel+Quito/data=!4m7!3m6!1s0x91d59b68c742a81f:0x5350fbaed4e794e0!8m2!3d-0.2053994!4d-78.485708!16s%2Fg%2F11tsq9nz9c!19sChIJH6hCx2ib1ZER4JTn1K77UFM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1"
