"nombre","telefono","correo","estrellas","opiniones","pagina_web","clasificacion_sitio","anio_sitio","es_lead","categoria","direccion","zona","maps_url"
"Mastermoto Ag. 10 De Agosto","095 899 7237","","4.3","91","http://www.mastermoto.com.ec/","sitio_propio","","false","Tienda de motocicletas","Av. 10 de Agosto, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Mastermoto+Ag.+10+De+Agosto/data=!4m7!3m6!1s0x91d59aa3301fc36b:0xe637b2f759f9a130!8m2!3d-0.1618422!4d-78.4860682!16s%2Fg%2F11hctvt6my!19sChIJa8MfMKOa1ZERMKH5WfeyN-Y?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Imporelectric ISESA bikers","099 800 2629","","4.8","8","","ninguno","","true","Tienda de motocicletas","de las madreselvas, y y Av. Eloy Alfaro, Quito","La Mariscal, Quito","https://www.google.com/maps/place/Imporelectric+ISESA+bikers/data=!4m7!3m6!1s0x91d59bbd451198a7:0xc3363db30be50d56!8m2!3d-0.1467338!4d-78.4684438!16s%2Fg%2F11pwxn5q5m!19sChIJp5gRRb2b1ZERVg3lC7M9NsM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Motos a credito","099 500 3839","","4.1","7","https://photos.app.goo.gl/qoPwP76cWxqLvE6t7","sitio_propio","2024","false","Concesionario de motos","Av 10 de agosto, y y Papallacta esquina, 170521 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Motos+a+credito/data=!4m7!3m6!1s0x91d59bc6624dd7a7:0x57b7b89569540efd!8m2!3d-0.1617699!4d-78.4860705!16s%2Fg%2F11fk1skzfy!19sChIJp9dNYsab1ZER_Q5UaZW4t1c?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"ELECTROECUADOR.SAS","","","4.9","17","","ninguno","","true","Tienda de electrodomésticos","Av. Galo Plaza Lasso &, 170502 Quito","La Mariscal, Quito","https://www.google.com/maps/place/ELECTROECUADOR.SAS/data=!4m7!3m6!1s0x91d5857d4bdce817:0x6cb9011e0efb12a9!8m2!3d-0.1457582!4d-78.4834127!16s%2Fg%2F11ldsxmbt4!19sChIJF-jcS32F1ZERqRL7Dh4BuWw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"ProBiker Moto Shop","099 997 0001","motoshop@probiker.ec","4.4","19","http://www.probiker.ec/","sitio_propio","2026","false","Tienda de motocicletas","Centro Comercial CCNU Local S8, 170515 Quito","La Mariscal, Quito","https://www.google.com/maps/place/ProBiker+Moto+Shop/data=!4m7!3m6!1s0x91d59b7521bcf3fd:0xd09c984e8759032d!8m2!3d-0.1756072!4d-78.484273!16s%2Fg%2F11nz3sqnjp!19sChIJ_fO8IXWb1ZERLQNZh06YnNA?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"EVA MOTOS","096 972 4521","","4.9","19","https://evamotos.com/","sitio_propio","","true","Concesionario de motos eléctricas","Pje. Amazonas y Rio Arajuno, 170512 Quito","La Mariscal, Quito","https://www.google.com/maps/place/EVA+MOTOS/data=!4m7!3m6!1s0x91d5852a00485b21:0x7dfd75b695a8c216!8m2!3d-0.1444163!4d-78.4910297!16s%2Fg%2F11xcjdt0fd!19sChIJIVtIACqF1ZERFsKolbZ1_X0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"KTM GRANADOS","098 348 9720","","3.5","69","","ninguno","","true","Tienda de motocicletas","GONZALO BACA, Y y De los Naranjos, 170503 Quito","La Mariscal, Quito","https://www.google.com/maps/place/KTM+GRANADOS/data=!4m7!3m6!1s0x91d591b3f050f685:0x688b8a6b9ff3b2bf!8m2!3d-0.162863!4d-78.465422!16s%2Fg%2F11qb67r00w!19sChIJhfZQ8LOR1ZERv7Lzn2uKi2g?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"EUROMOTO - Motos y Accesorios","099 319 9372","info@euromotoec.com","4","97","http://www.euromotoec.com/","sitio_propio","2026","false","Tienda de motocicletas","Av. Portugal y Av. Eloy Alfaro 442 y, 170102 Quito","La Mariscal, Quito","https://www.google.com/maps/place/EUROMOTO+-+Motos+y+Accesorios/data=!4m7!3m6!1s0x91d59a71b2eedbf9:0x44934d0986a24988!8m2!3d-0.1815716!4d-78.4759088!16s%2Fg%2F113gjp31_!19sChIJ-dvusnGa1ZERiEmihglNk0Q?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Central Motos Calderon","","","3.2","13","https://www.facebook.com/centralmotosecuador","solo_red_social","","true","Taller mecánico","Panamericana Nte. &, Quito","La Mariscal, Quito","https://www.google.com/maps/place/Central+Motos+Calderon/data=!4m7!3m6!1s0x91d58efc20b694e5:0x2c587f9189d2c162!8m2!3d-0.1051559!4d-78.4257786!16s%2Fg%2F11s5z9yzt_!19sChIJ5ZS2IPyO1ZERYsHSiZF_WCw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Motos Eléctricas Quito - Orellana Motors","099 798 8677","support@now.site","4.6","11","https://orellanamotors.now.site/","sitio_propio","","false","Concesionario de motos eléctricas","Av. 10 de agosto-05 y, Selva Alegre esq, 170520 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Motos+El%C3%A9ctricas+Quito+-+Orellana+Motors/data=!4m7!3m6!1s0x91d59bbda5b410e3:0x48dff5056a1081b3!8m2!3d-0.1942572!4d-78.4946328!16s%2Fg%2F11rd4855t6!19sChIJ4xC0pb2b1ZERs4EQagX130g?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"SHINERAY QUITO","098 295 0077","","4","57","","ninguno","","true","Tienda de repuestos para motos","Av. de la Prensa N47-54, 170104 Quito","La Mariscal, Quito","https://www.google.com/maps/place/SHINERAY+QUITO/data=!4m7!3m6!1s0x91d59b6000510139:0xf5eb2bf937ad6be6!8m2!3d-0.1539652!4d-78.4889363!16s%2Fg%2F11ng0vt1b6!19sChIJOQFRAGCb1ZER5mutN_kr6_U?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Artefacta Hogar","099 268 2086","","4","438","https://www.artefacta.com/","sitio_propio","2024","false","Tienda de artículos para el hogar","Av. de la Prensa 59-103 Y, 170301 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Artefacta+Hogar/data=!4m7!3m6!1s0x91d5856a4c1b41a9:0x13bfa50abce7c16d!8m2!3d-0.1260094!4d-78.4940842!16s%2Fg%2F11cs2c9_4b!19sChIJqUEbTGqF1ZERbcHnvAqlvxM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"MOTO Y CICLE","099 320 8440","","4.4","44","","ninguno","","true","Comercio","Avenida Francisco de Orellana, y y Av. Río Amazonas, 170517 Quito","La Mariscal, Quito","https://www.google.com/maps/place/MOTO+Y+CICLE/data=!4m7!3m6!1s0x91d59b84016e3905:0x661e483008ec9b39!8m2!3d-0.1980396!4d-78.4900048!16s%2Fg%2F11gnq3dq37!19sChIJBTluAYSb1ZEROZvsCDBIHmY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Old Brain","099 872 7069","oldbrainmarketing@gmail.com","4.5","71","http://oldbrainecuador.com/","sitio_propio","","false","Tienda de motocicletas","C.C, 170404 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Old+Brain/data=!4m7!3m6!1s0x91d59b7b4c086227:0x48d76434d810e87d!8m2!3d-0.1616271!4d-78.4968444!16s%2Fg%2F11fsry5q50!19sChIJJ2IITHub1ZERfegQ2DRk10g?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Eccomoto","096 958 7653","eccomotoecu@gmail.com","4.8","8","https://www.eccomoto.com.ec/","sitio_propio","","false","Concesionario de motos","9 de Octubre, y y 18 de Septiembre, 170143 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Eccomoto/data=!4m7!3m6!1s0x91d59bfe986b93c9:0x5509da9a9958d4b7!8m2!3d-0.2064057!4d-78.4972405!16s%2Fg%2F11vjhhq434!19sChIJyZNrmP6b1ZERt9RYmZraCVU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Tienda BAJAJ Prensa Quito","099 195 5241","info@inmot.com.ec","3.6","20","https://bajajecuador.com/","sitio_propio","2026","false","Concesionario de motos Indian","Av de la Prensa, y y Av. Luis G. Tufiño N5950, 170104 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Tienda+BAJAJ+Prensa+Quito/data=!4m7!3m6!1s0x91d59b0024a00375:0xc21dfd302bc6946!8m2!3d-0.1262667!4d-78.4936828!16s%2Fg%2F11vswk0qf4!19sChIJdQOgJACb1ZERRmm8AtPfIQw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"AutoGarage","","","4","23","","ninguno","","true","Concesionario de motos","Av. Shyris, y y Av. 6 de Diciembre, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/AutoGarage/data=!4m7!3m6!1s0x91d59b5beaeb9561:0xb9e33570be67611f!8m2!3d-0.1607036!4d-78.4780034!16s%2Fg%2F11ghlw7tph!19sChIJYZXr6lub1ZERH2FnvnA147k?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Moto Llantas Plus","","","4.6","17","","ninguno","","true","Tienda de motocicletas","Avenida La Presa, y y Av. Edmundo Carvajal N43-2033, 170510 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Moto+Llantas+Plus/data=!4m7!3m6!1s0x91d59941f8811fa1:0x8e6f0fad5ea8a8f5!8m2!3d-0.1610018!4d-78.4877309!16s%2Fg%2F11frfqw0r4!19sChIJoR-B-EGZ1ZER9aioXq0Pb44?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"MARCIAL","99347215","","3.8","22","","ninguno","","true","Centro comercial","Capitán Giovanni Calles, 170133 Quito","La Mariscal, Quito","https://www.google.com/maps/place/MARCIAL/data=!4m7!3m6!1s0x91d59b004459ea77:0x9aef9a8396d7a0ec!8m2!3d-0.1027255!4d-78.4506008!16s%2Fg%2F11w29fqlc3!19sChIJd-pZRACb1ZER7KDXloOa75o?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Thunder Go! Prensa","095 863 7298","ventas.digitales@thundermotos.com","4","52","https://www.thundermotos.com/","sitio_propio","2025","false","Tienda de motocicletas","Av. de la Prensa N58-431, 170301 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Thunder+Go!+Prensa/data=!4m7!3m6!1s0x91d5856a693b3f67:0xbfdfeeb8d40bf264!8m2!3d-0.1272428!4d-78.494147!16s%2Fg%2F11ffl_c0gs!19sChIJZz87aWqF1ZERZPIL1Lju378?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Jaher La Prensa (motos y electrodomésticos)","099 908 3167","","3.9","7","https://www.facebook.com/profile.php?id=100083200015544&mibextid=ZbWKwL","solo_red_social","","true","Tienda de motocicletas","Av. de la Prensa y Av del Maestro N60-118 y, 170512 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Jaher+La+Prensa+%28motos+y+electrodom%C3%A9sticos%29/data=!4m7!3m6!1s0x91d599a4ef6ab6a3:0x8f5aa26f6f49696f!8m2!3d-0.123794!4d-78.493663!16s%2Fg%2F11ssdb92m1!19sChIJo7Zq76SZ1ZERb2lJb2-iWo8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"MOTO SERVICE - MEJOR SHOWROOM DEL SUR DE QUITO","097 877 3787","","5","15","","ninguno","","true","Concesionario de motos","170604 JOAQUÍN GUTIÉRREZ, Y y Joaquín Orozco, 170604 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/MOTO+SERVICE+-+MEJOR+SHOWROOM+DEL+SUR+DE+QUITO/data=!4m7!3m6!1s0x91d599b1dc430afd:0x980ca2f33b0a929b!8m2!3d-0.2641945!4d-78.5230545!16s%2Fg%2F11z0mv4pqx!19sChIJ_QpD3LGZ1ZERm5IKO_OiDJg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Repuestos y Accesorios Paramotos","099 270 7219","","4.4","39","","ninguno","","true","Concesionario de motos","Av. Pichincha N4C-165 y Vicente León, La Marín, 170206 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Repuestos+y+Accesorios+Paramotos/data=!4m7!3m6!1s0x91d59989e0ca7b37:0xfb4649d1ad8bcf2f!8m2!3d-0.2244183!4d-78.5066868!16s%2Fg%2F11gy8dby58!19sChIJN3vK4ImZ1ZERL8-LrdFJRvs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Oyamoto","099 549 0918","","4.7","64","","ninguno","","true","Concesionario de motos","Avenida 6 de diciembre, y y De los Tulipanes, 170503 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Oyamoto/data=!4m7!3m6!1s0x91d59b2d2344d1ad:0xf9de1c6c9803d79b!8m2!3d-0.1604858!4d-78.47648!16s%2Fg%2F11csr1zww4!19sChIJrdFEIy2b1ZERm9cDmGwc3vk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Districascos","098 040 5227","districascosec@gmail.com","4.5","224","https://districascosec.catalog.to/","sitio_propio","","false","Tienda de motocicletas","Antonio de Ulloa N31, 170136 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Districascos/data=!4m7!3m6!1s0x91d59bc3af7f0de7:0xd7f1efa7902eeeaf!8m2!3d-0.1884282!4d-78.4946959!16s%2Fg%2F11h_4jwrb4!19sChIJ5w1_r8Ob1ZERr-4ukKfv8dc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Royal Enfield Quito","095 869 7061","","4.6","209","http://www.royalenfieldec.com/","sitio_propio","","false","Tienda de motocicletas","Av. de la República, y y Alemania, Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Royal+Enfield+Quito/data=!4m7!3m6!1s0x91d59a7ba861479d:0xbc7ed28e01ecc8dd!8m2!3d-0.1864483!4d-78.4883747!16s%2Fg%2F11hdb09pwc!19sChIJnUdhqHua1ZER3cjsAY7Sfrw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Zenda Motos Electricas","099 958 8987","","4.1","25","http://www.zpmotos.ec/","sitio_propio","","true","Concesionario de motos","Autec, 170310 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Zenda+Motos+Electricas/data=!4m7!3m6!1s0x91d58595c3ddc575:0x4eb50a60eba787af!8m2!3d-0.1087529!4d-78.4787271!16s%2Fg%2F11jp0f8b90!19sChIJdcXdw5WF1ZERr4en62AKtU4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Casa Exito","096 316 3191","","4.1","312","http://www.casaexito.com/","sitio_propio","","false","Concesionario de motos","170103 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Casa+Exito/data=!4m7!3m6!1s0x91d5856c467808a9:0x4a1b606eb97c243!8m2!3d-0.1223597!4d-78.4940504!16s%2Fg%2F11df06glym!19sChIJqQh4RmyF1ZERQ8KX6wa2oQQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Indumot S.A.","099 111 4898","info@honda.com.ec","4","81","http://motos.honda.com.ec/","sitio_propio","2021","true","Concesionario de motos","Av. de los Shyris 41-187, 170102 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Indumot+S.A./data=!4m7!3m6!1s0x91d59b4852b5b4d9:0xcf301512a3a4e88c!8m2!3d-0.1671503!4d-78.4795177!16s%2Fg%2F11qmmjrgwv!19sChIJ2bS1Ukib1ZERjOikoxIVMM8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"IMPOFRONTERAS MOTOS","096 063 7085","impofronteras@gmail.com","5","1323","https://www.impofronterasmotos.com/","sitio_propio","2026","false","Tienda de motocicletas","CC UNICORNIO II, El Norte 432, LOCAL 442, 170102 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/IMPOFRONTERAS+MOTOS/data=!4m7!3m6!1s0x91d59bcf83d6648f:0xedf2fbd35d5e04dc!8m2!3d-0.1769149!4d-78.486104!16s%2Fg%2F11ldbbr5sk!19sChIJj2TWg8-b1ZER3AReXdP78u0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Yamaha Orellana","(02) 323-8859","","4.4","90","","ninguno","","true","Tienda de motocicletas","RG27+8HP, Yánez Pinzón, 170517 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Yamaha+Orellana/data=!4m7!3m6!1s0x91d59bb10b587cc9:0x6a1a1c8a268f3871!8m2!3d-0.1991613!4d-78.4860505!16s%2Fg%2F11qmc9n6fz!19sChIJyXxYC7Gb1ZERcTiPJoocGmo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"CFMOTO QUITO","095 891 7960","jefeventas@motosdis.com.ec","4.4","17","http://www.cfmotoec.com/","sitio_propio","2025","false","Tienda de motocicletas","Av. Francisco de Orellana, 170522 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/CFMOTO+QUITO/data=!4m7!3m6!1s0x91d59a725ccf4035:0xf453b439077146c!8m2!3d-0.199204!4d-78.4835482!16s%2Fg%2F11wx060dfs!19sChIJNUDPXHKa1ZERbBR3kEM7RQ8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"ACCBIKER QNOR","099 531 8131","","4.8","20","http://www.accbiker.com/","sitio_propio","2023","false","Tienda de motocicletas","Inglaterra y Acuña 29-10 y, 170519 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/ACCBIKER+QNOR/data=!4m7!3m6!1s0x91d59b46d68bc517:0xb61573cff3898f52!8m2!3d-0.1934295!4d-78.4925154!16s%2Fg%2F11kc8szr52!19sChIJF8WL1kab1ZERUo-J889zFbY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Green for Speed","097 906 0718","infogreenforspeed@gmail.com","4.6","40","http://www.greenforspeed.com/","sitio_propio","","false","Concesionario de escúteres","Av. 10 de Agosto y Bartolome de las Casas 63 y, 170102 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Green+for+Speed/data=!4m7!3m6!1s0x91d59b40e64bf245:0xdcb864816ca26ca0!8m2!3d-0.1937578!4d-78.4943935!16s%2Fg%2F11n093nzrl!19sChIJRfJL5kCb1ZERoGyibIFkuNw?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Thunder Go! 6 de Diciembre OUTLET","098 128 2426","","3.6","39","https://thundermotos.com/","sitio_propio","","true","Concesionario de motos","Av. 6 de Diciembre N25-50 y, 170522 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Thunder+Go!+6+de+Diciembre+OUTLET/data=!4m7!3m6!1s0x91d59b3287f4763b:0x50b0b32628579db8!8m2!3d-0.2017937!4d-78.485791!16s%2Fg%2F11mgq42pll!19sChIJO3b0hzKb1ZERuJ1XKCazsFA?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Proimport Motos CCI","099 860 0056","","4.1","8","https://www.proimport.com.ec/","sitio_propio","","true","Concesionario de motos","Av. Río Amazonas 36-152, 170102 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Proimport+Motos+CCI/data=!4m7!3m6!1s0x91d59b56c5adc399:0xd8e5c8260f10a4e8!8m2!3d-0.1777965!4d-78.4854174!16s%2Fg%2F11sx1m666f!19sChIJmcOtxVab1ZER6KQQDybI5dg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"RacingParts","(02) 240-8690","","4.3","58","","ninguno","","true","Taller de reparación de motos","Av. Galo Plaza Lasso N45-198, Quito 170138, 170133 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/RacingParts/data=!4m7!3m6!1s0x91d58f72cd0d0a53:0x859ff83a48b3bdbb!8m2!3d-0.1566869!4d-78.4846729!16s%2Fg%2F11c2y5rlyf!19sChIJUwoNzXKP1ZERu72zSDr4n4U?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Busimott Cia Ltda","","","4.7","552","","ninguno","","true","","","Centro Histórico, Quito","https://www.google.com/maps/place/Busimott+Cia+Ltda/data=!4m7!3m6!1s0x91d58f227952b653:0x1d170fc3991ae956!8m2!3d-0.1259544!4d-78.4718113!16s%2Fg%2F11j5fj222t!19sChIJU7ZSeSKP1ZERVukamcMPFx0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Harley-Davidson Ecuador","098 177 6068","","4.1","82","","ninguno","","true","Concesionario de motos","Av. Gaspar de Villarroel &, 170102 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Harley-Davidson+Ecuador/data=!4m7!3m6!1s0x91d59a74afabcc05:0x8c360943c3f5c330!8m2!3d-0.1701383!4d-78.4793614!16s%2Fg%2F11byvsljvj!19sChIJBcyrr3Sa1ZERMMP1w0MJNow?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Old Brain","098 094 7555","oldbrainmarketing@gmail.com","4.3","58","http://oldbrainecuador.com/","sitio_propio","","false","Tienda de motocicletas","Av. Pedro Vicente Maldonado s11-122, 170111 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Old+Brain/data=!4m7!3m6!1s0x91d599999d5f8deb:0xade3067c93ee1813!8m2!3d-0.2529345!4d-78.5236437!16s%2Fg%2F11hbkcn6vc!19sChIJ641fnZmZ1ZERExjuk3wG460?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Casa Honda","099 709 5859","","4.6","17","","ninguno","","true","Tienda de piezas de automóvil","Calle teniente, Subteniente Fernando Dávalos oe6-99, 170148 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Casa+Honda/data=!4m7!3m6!1s0x91d5854abdfdaddd:0x95e7d74a23a44c0a!8m2!3d-0.1453742!4d-78.4968692!16s%2Fg%2F11gvt6g_vt!19sChIJ3a39vUqF1ZERCkykI0rX55U?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Ruta de Gracia","098 015 6049","","5","54","https://rutadegraciaa.netlify.app/","sitio_propio","2025","false","Tienda de repuestos para motos","Oe6-169 Alpahuasi, y y Pedro Collazos, 170121 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Ruta+de+Gracia/data=!4m7!3m6!1s0x91d5998f91099821:0x621739d54013f204!8m2!3d-0.2457135!4d-78.5099128!16s%2Fg%2F11msq0wlpy!19sChIJIZgJkY-Z1ZERBPITQNU5F2I?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"LS2 ECUADOR","(02) 255-1726","","4.2","21","","ninguno","","true","Tienda de motocicletas","Av. 10 de Agosto N21-150, 170129 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/LS2+ECUADOR/data=!4m7!3m6!1s0x91d59a3fd4656101:0xf0ef5e4dd5db0d9b!8m2!3d-0.203698!4d-78.498229!16s%2Fg%2F11b6c61t8w!19sChIJAWFl1D-a1ZERmw3b1U1e7_A?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Fórmula Racing 24","099 138 6566","","4.6","9","","ninguno","","true","Tienda de motocicletas","170135, Quito","La Floresta, Quito","https://www.google.com/maps/place/F%C3%B3rmula+Racing+24/data=!4m7!3m6!1s0x91d59b94ae00042f:0xff052297c7f56c36!8m2!3d-0.1799614!4d-78.4894971!16s%2Fg%2F11yl3hx63n!19sChIJLwQArpSb1ZERNmz1x5ciBf8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Samadi Motos Shyris","098 920 6000","ejemplo@ejemplo.com","4.3","6","https://www.samadimotos.com/","sitio_propio","","false","Concesionario de motos","RGM8+JP9, 170501, 170505 Quito","La Floresta, Quito","https://www.google.com/maps/place/Samadi+Motos+Shyris/data=!4m7!3m6!1s0x91d59bdddcff3f5d:0x9511781746582b98!8m2!3d-0.1676351!4d-78.4792252!16s%2Fg%2F11zbpspccl!19sChIJXT__3N2b1ZERmCtYRhd4EZU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Thunder Motos Naciones Unidas","096 786 5964","ventas.digitales@thundermotos.com","4.4","45","https://www.thundermotos.com/","sitio_propio","2025","false","Concesionario de motos","Av. 10 de Agosto, y y Barón de Carondelet, 170150 Quito","La Floresta, Quito","https://www.google.com/maps/place/Thunder+Motos+Naciones+Unidas/data=!4m7!3m6!1s0x91d59a8fd926d169:0xd4d9f3e1cf08286f!8m2!3d-0.1740503!4d-78.4882831!16s%2Fg%2F11b7jd0myt!19sChIJadEm2Y-a1ZERbygIz-Hz2dQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Mastermoto Shyris","098 438 6985","","3.6","38","","ninguno","","true","Concesionario de motos","RGHC+824, Av. de los Shyris, 170135 Quito","La Floresta, Quito","https://www.google.com/maps/place/Mastermoto+Shyris/data=!4m7!3m6!1s0x91d59b0c4cdafb21:0x78eaadcafaf8eb83!8m2!3d-0.1717438!4d-78.4799237!16s%2Fg%2F11g18zsjhn!19sChIJIfvaTAyb1ZERg-v4-sqt6ng?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"GAROW EC - Motos eléctricas","098 172 6357","","4.9","44","https://www.motosgarow.com/","sitio_propio","","false","Concesionario de motos eléctricas","Av. de los Shyris y 170506 N39-113, 170506 Quito","La Floresta, Quito","https://www.google.com/maps/place/GAROW+EC+-+Motos+el%C3%A9ctricas/data=!4m7!3m6!1s0x91d59b4ecd6d98bb:0x8ec55c2152b79f46!8m2!3d-0.1718635!4d-78.480283!16s%2Fg%2F11vqpbkyy5!19sChIJu5htzU6b1ZERRp-3UiFcxY4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
